LOAN_NO,age,channel,education,income,install_num,is_attach,is_fam_know,is_fam_reg_add,is_insuuance,is_reg_live,live_build_type,loan_amt,mar_level,mar_status,mobile_time_span,mth_repay_amt,mth_repay_date,mth_tel_bill,nation,no_close_loan,sex,str_level,unit_prov,unit_scale,FPD30,unit_is_live,reg_is_unit
660002019031002636,24.0,PC,初中,7104.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5009.0,842.0,10.0,100-150,汉族,0.0,女,0.0,甘肃,10-20,1.0,1,1
660002019021300834,31.0,PC,初中,7103.0,3.0,1.0,是,1.0,1.0,否,全款,2000.0,A1,已婚有子女,5010.0,842.0,13.0,50-100,汉族,1.0,女,0.0,新疆,5-10,0.0,1,1
660002019022003876,24.0,微信,大专,3000.0,4.0,1.0,否,1.0,1.0,是,全款,3000.0,A1,未婚,38.0,966.0,20.0,50-100,rare_nation,1.0,女,0.0,广西,200+,0.0,1,1
660002019021002114,44.0,PC,高中,7105.0,3.0,1.0,miss,miss,1.0,是,全款,2000.0,A1,已婚有子女,5010.0,842.0,10.0,50-100,汉族,0.0,女,0.0,甘肃,0-5,0.0,1,1
660002019022802366,45.0,PC,初中,7103.0,12.0,1.0,miss,miss,1.0,否,全款,6000.0,A1,已婚有子女,5010.0,707.0,28.0,50-100,汉族,0.0,男,0.0,黑龙江,0-5,0.0,1,1
660002019021903253,26.0,PC,中专,4700.0,3.0,1.0,是,1.0,1.0,是,全款,2000.0,A1,未婚,55.0,842.0,19.0,100-150,蒙古族,0.0,男,0.0,内蒙古,0-5,0.0,1,1
660002019022802934,26.0,微信,本科,7103.0,9.0,1.0,是,1.0,1.0,否,租赁,5000.0,A1,未婚,5010.0,793.0,28.0,50-100,蒙古族,0.0,女,0.0,内蒙古,200+,0.0,1,1
660002019031102495,23.0,PC,初中,5000.0,9.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,未婚,24.0,638.0,11.0,101-200元,汉族,0.0,男,1.0,贵州,0-5,0.0,1,1
660002019021501821,30.0,微信,中专,7105.0,9.0,1.0,否,1.0,1.0,否,租赁,6000.0,A1,已婚有子女,5010.0,949.0,15.0,150-200,汉族,1.0,男,0.0,贵州,0-5,0.0,1,1
660002019031400551,23.0,PC,大专,3500.0,12.0,1.0,是,1.0,1.0,否,租赁,6000.0,A1,未婚,67.0,757.0,14.0,0-100元,汉族,0.0,男,1.0,山西,50-100,0.0,1,1
660002019030503012,42.0,PC,中专,8000.0,4.0,1.0,否,1.0,1.0,是,自建房,3000.0,A1,离婚,18.0,966.0,5.0,50-100,汉族,0.0,男,0.0,贵州,0-5,1.0,1,1
660002019022003087,31.0,微信,初中,4500.0,4.0,1.0,是,1.0,1.0,否,租赁,3000.0,A1,未婚,32.0,966.0,20.0,0-50,汉族,1.0,男,0.0,rare_prov,20-50,0.0,1,1
660002019031302502,28.0,PC,高中,5000.0,12.0,1.0,否,1.0,1.0,是,宿舍,8000.0,A1,已婚有子女,60.0,1004.0,13.0,50-100,汉族,0.0,男,1.0,河南,0-5,0.0,1,1
660002019030700648,31.0,PC,初中,3600.0,4.0,1.0,否,1.0,1.0,是,与父母同住,3000.0,A1,已婚有子女,120.0,966.0,7.0,0-100元,汉族,0.0,男,0.0,甘肃,0-5,0.0,1,1
660002019030200195,35.0,微信,初中,4000.0,12.0,2.0,否,1.0,1.0,否,租赁,8000.0,A1,离婚,17.0,989.0,2.0,50-100,汉族,0.0,女,0.0,贵州,50-100,0.0,1,1
660002019021302404,24.0,PC,初中,7104.0,4.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,649.0,13.0,50-100,汉族,1.0,男,0.0,新疆,0-5,0.0,1,0
660002019022100540,25.0,PC,中专,7102.0,9.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,未婚,5009.0,638.0,21.0,100-150,汉族,1.0,男,1.0,新疆,20-50,0.0,1,0
660002019022202390,40.0,PC,高中,4000.0,12.0,1.0,是,1.0,1.0,是,全款,5000.0,A1,已婚有子女,24.0,633.0,22.0,50-100,汉族,0.0,男,1.0,青海,0-5,0.0,1,1
660002019022502993,32.0,PC,中专,7103.0,4.0,1.0,是,1.0,1.0,是,与父母同住,3000.0,A1,未婚,5008.0,966.0,25.0,50-100,汉族,0.0,女,0.0,贵州,0-5,0.0,1,1
660002019022102576,33.0,PC,高中,3000.0,3.0,1.0,是,1.0,1.0,否,与父母同住,2000.0,A1,离婚,24.0,842.0,21.0,50-100,rare_nation,0.0,男,0.0,青海,0-5,0.0,1,1
660002019022702059,49.0,PC,初中,7103.0,12.0,1.0,是,1.0,1.0,是,与父母同住,5000.0,A1,已婚有子女,5010.0,633.0,27.0,150-200,汉族,0.0,男,1.0,贵州,20-50,0.0,1,1
660002019020300905,25.0,微信,高中,7105.0,9.0,1.0,是,0.0,1.0,否,与父母同住,4000.0,A1,未婚,5010.0,638.0,3.0,100-150,汉族,1.0,男,0.0,贵州,0-5,0.0,1,1
660002019022601152,32.0,PC,中专,4000.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,已婚有子女,24.0,966.0,26.0,0-50,汉族,1.0,女,0.0,北京,20-50,0.0,1,0
660002019022101754,32.0,PC,中专,7102.0,4.0,1.0,是,0.0,1.0,是,自建房,2000.0,A1,已婚有子女,5009.0,649.0,21.0,0-50,维吾尔族,1.0,男,0.0,新疆,10-20,0.0,1,1
660002019021200542,25.0,PC,初中,7105.0,4.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,649.0,12.0,50-100,汉族,1.0,男,0.0,云南,20-50,0.0,1,1
660002019021901447,22.0,微信,大专,7102.0,3.0,1.0,否,1.0,1.0,是,全款,2000.0,A1,未婚,5010.0,842.0,19.0,50-100,哈萨克族,1.0,男,0.0,新疆,100-200,1.0,1,1
660002019030600581,27.0,微信,中专,7105.0,4.0,1.0,是,0.0,1.0,否,与父母同住,3000.0,A1,未婚,5010.0,966.0,6.0,0-50,藏族,1.0,男,0.0,西藏,100-200,0.0,1,1
660002019022300933,31.0,PC,中专,4500.0,4.0,1.0,是,1.0,1.0,否,与父母同住,3000.0,A1,已婚有子女,120.0,966.0,23.0,50-100,汉族,0.0,男,0.0,甘肃,50-100,0.0,1,1
660002019030903760,22.0,微信,中专,3800.0,4.0,1.0,是,1.0,1.0,是,与父母同住,3000.0,A1,未婚,29.0,966.0,9.0,0-100元,苗族,0.0,男,0.0,贵州,200+,0.0,1,1
660002019030801856,36.0,PC,高中,7105.0,4.0,1.0,否,1.0,1.0,否,租赁,3000.0,A1,未婚,5010.0,966.0,8.0,200+,汉族,1.0,女,0.0,海南,5-10,0.0,1,1
660002019031102252,29.0,PC,初中,7105.0,9.0,1.0,否,0.0,1.0,否,全款,6000.0,A1,已婚有子女,5010.0,949.0,11.0,200+,苗族,0.0,男,1.0,贵州,5-10,0.0,1,1
660002019031201742,27.0,PC,大专,7102.0,3.0,1.0,否,1.0,1.0,否,全款,2000.0,A1,已婚有子女,5009.0,842.0,12.0,0-50,维吾尔族,1.0,男,0.0,新疆,20-50,0.0,1,1
660002019031500848,27.0,PC,初中,7104.0,3.0,1.0,否,0.0,1.0,否,与父母同住,2000.0,A1,未婚,5010.0,842.0,15.0,50-100,布依族,1.0,男,0.0,贵州,0-5,1.0,1,1
660002019021903351,22.0,微信,高中,4500.0,12.0,1.0,否,1.0,1.0,否,租赁,8000.0,A1,未婚,12.0,1004.0,19.0,100-150,汉族,0.0,男,0.0,新疆,50-100,0.0,1,0
660002019022700395,20.0,微信,大专,7102.0,9.0,1.0,否,1.0,1.0,否,宿舍,4000.0,A1,未婚,5010.0,638.0,27.0,100-150,汉族,1.0,女,0.0,云南,20-50,0.0,1,1
660002019030400680,30.0,PC,中专,7103.0,4.0,1.0,否,0.0,1.0,否,与父母同住,2000.0,A1,未婚,5009.0,649.0,4.0,50-100,汉族,1.0,女,0.0,新疆,20-50,1.0,1,1
660002019022100841,41.0,PC,初中,7105.0,12.0,1.0,miss,miss,1.0,是,全款,4000.0,A1,已婚有子女,5010.0,510.0,21.0,200+,汉族,1.0,女,1.0,贵州,20-50,0.0,1,1
660002019020600818,23.0,PC,初中,7105.0,4.0,1.0,是,1.0,1.0,否,全款,3000.0,A1,已婚有子女,5009.0,966.0,6.0,50-100,汉族,0.0,男,0.0,青海,10-20,0.0,1,0
660002019021701206,33.0,PC,初中,7104.0,12.0,1.0,否,miss,1.0,否,租赁,8000.0,A1,已婚有子女,5010.0,1004.0,17.0,100-150,汉族,0.0,男,1.0,海南,5-10,0.0,1,1
660002019021100692,39.0,微信,大专,3100.0,3.0,1.0,否,miss,1.0,否,全款,2000.0,A1,已婚无子女,18.0,842.0,11.0,50-100,汉族,0.0,男,0.0,内蒙古,100-200,0.0,1,1
660002019030800646,35.0,PC,初中,7105.0,12.0,1.0,否,miss,1.0,是,自建房,4000.0,A1,已婚有子女,5010.0,510.0,8.0,100-150,汉族,1.0,男,1.0,贵州,10-20,0.0,1,1
660002019031001607,31.0,PC,初中,8000.0,12.0,1.0,否,1.0,1.0,否,租赁,6000.0,A1,已婚有子女,12.0,757.0,10.0,0-100元,汉族,0.0,男,1.0,贵州,200+,0.0,1,0
660002019030200181,32.0,微信,高中,7104.0,3.0,1.0,miss,miss,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,2.0,150-200,汉族,1.0,男,0.0,浙江,5-10,0.0,0,0
660002019030102994,31.0,PC,初中,4500.0,12.0,1.0,否,1.0,1.0,否,其他,6000.0,A1,未婚,24.0,757.0,1.0,101-200元,汉族,0.0,男,1.0,贵州,200+,0.0,1,0
660002019022804008,26.0,微信,初中,4000.0,4.0,1.0,否,0.0,1.0,否,租赁,3000.0,A1,未婚,1.0,966.0,28.0,0-100元,彝族,0.0,男,0.0,云南,20-50,0.0,1,1
660002019020501151,42.0,微信,高中,7104.0,9.0,1.0,否,0.0,1.0,否,全款,4000.0,A1,已婚有子女,5010.0,638.0,5.0,0-50,汉族,1.0,女,0.0,河南,0-5,0.0,1,1
660002019022702573,22.0,微信,初中,7104.0,9.0,1.0,否,miss,1.0,否,租赁,4000.0,A1,未婚,5010.0,638.0,27.0,0-50,汉族,0.0,男,0.0,海南,5-10,0.0,1,1
660002019031000732,30.0,PC,初中,7105.0,12.0,1.0,miss,miss,2.0,是,与父母同住,8000.0,A1,已婚有子女,5010.0,949.0,10.0,150-200,汉族,0.0,男,1.0,贵州,0-5,0.0,1,1
660002019031400841,23.0,PC,初中,4200.0,9.0,1.0,是,0.0,1.0,否,租赁,4000.0,A1,未婚,13.0,638.0,14.0,100-150,汉族,0.0,男,1.0,云南,5-10,0.0,1,1
660002019021800174,22.0,微信,中专,7105.0,4.0,1.0,是,0.0,1.0,否,租赁,3000.0,A1,未婚,5010.0,966.0,18.0,100-150,汉族,0.0,男,0.0,新疆,20-50,0.0,1,0
660002019022000610,24.0,PC,高中,7103.0,4.0,1.0,是,0.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,5009.0,649.0,20.0,50-100,维吾尔族,1.0,男,0.0,新疆,50-100,0.0,1,1
660002019031500824,22.0,PC,大专,7102.0,4.0,1.0,否,miss,1.0,是,自建房,3000.0,A1,未婚,5009.0,966.0,15.0,100-150,汉族,0.0,男,0.0,贵州,20-50,1.0,1,1
660002019031201321,19.0,微信,初中,7102.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5006.0,842.0,12.0,100-150,汉族,1.0,男,0.0,广东,0-5,0.0,1,0
660002019030401732,30.0,微信,高中,7104.0,12.0,1.0,否,miss,1.0,是,与父母同住,4000.0,A1,未婚,5010.0,510.0,4.0,50-100,汉族,2.0,女,0.0,贵州,0-5,0.0,1,1
660002019021800978,47.0,PC,初中,7105.0,3.0,1.0,miss,miss,1.0,否,与父母同住,2000.0,A1,已婚有子女,5010.0,842.0,18.0,100-150,汉族,0.0,男,0.0,贵州,20-50,0.0,1,0
660002019022704113,26.0,微信,中专,4000.0,12.0,1.0,否,1.0,1.0,否,宿舍,6000.0,A1,未婚,24.0,757.0,27.0,200+,汉族,0.0,男,0.0,新疆,20-50,1.0,1,1
660002019022501014,33.0,PC,初中,5000.0,3.0,1.0,是,1.0,1.0,否,其他,2000.0,A1,已婚有子女,120.0,842.0,25.0,101-200元,汉族,0.0,男,0.0,贵州,200+,0.0,1,1
660002019030802153,34.0,PC,中专,7105.0,12.0,1.0,否,0.0,1.0,否,自建房,4000.0,A1,未婚,5010.0,476.0,8.0,100-150,汉族,1.0,男,0.0,黑龙江,10-20,0.0,1,1
660002019030800592,48.0,PC,初中,4000.0,3.0,1.0,是,1.0,1.0,是,全款,2000.0,A1,离婚,120.0,842.0,8.0,101-200元,汉族,0.0,男,0.0,云南,200+,0.0,1,1
660002019021400705,27.0,微信,高中,2500.0,9.0,1.0,否,1.0,1.0,否,租赁,6000.0,A1,已婚有子女,35.0,949.0,14.0,0-100元,汉族,0.0,女,0.0,贵州,0-5,0.0,1,1
660002019020401804,25.0,PC,高中,7102.0,4.0,1.0,miss,miss,1.0,是,自建房,2000.0,A1,已婚有子女,5010.0,649.0,4.0,50-100,苗族,1.0,男,0.0,贵州,50-100,1.0,1,1
660002019030800331,31.0,微信,高中,7102.0,4.0,1.0,否,1.0,1.0,是,与父母同住,3000.0,A1,已婚有子女,5010.0,966.0,8.0,50-100,汉族,0.0,女,0.0,贵州,0-5,0.0,1,1
660002019030801410,20.0,PC,大专,7103.0,3.0,1.0,否,miss,1.0,否,与父母同住,2000.0,A1,未婚,5010.0,842.0,8.0,50-100,汉族,1.0,女,0.0,四川,100-200,1.0,1,1
660002019020103192,32.0,微信,初中,7104.0,4.0,1.0,否,miss,1.0,是,与父母同住,3000.0,A1,已婚有子女,5009.0,966.0,1.0,50-100,汉族,0.0,男,0.0,海南,5-10,0.0,1,1
660002019020800387,23.0,微信,中专,3000.0,9.0,1.0,否,1.0,1.0,否,宿舍,4000.0,A1,未婚,12.0,638.0,8.0,101-200元,汉族,0.0,男,0.0,四川,200+,0.0,1,1
660002019022002866,43.0,PC,其他,5000.0,12.0,1.0,是,1.0,1.0,是,自建房,5000.0,A1,未婚,12.0,633.0,20.0,50-100,汉族,0.0,男,1.0,浙江,50-100,0.0,0,0
660002019022501199,24.0,PC,高中,7102.0,3.0,1.0,否,1.0,1.0,否,与父母同住,2000.0,A1,未婚,5010.0,842.0,25.0,100-150,汉族,1.0,女,0.0,贵州,10-20,0.0,1,1
660002019031100826,21.0,微信,初中,7103.0,4.0,1.0,否,miss,1.0,否,宿舍,3000.0,A1,已婚无子女,5010.0,966.0,11.0,50-100,汉族,1.0,女,0.0,河南,10-20,0.0,1,1
660002019030501878,27.0,PC,初中,3500.0,4.0,1.0,是,1.0,1.0,否,租赁,3000.0,A1,已婚有子女,12.0,966.0,5.0,0-100元,汉族,0.0,男,0.0,贵州,0-5,0.0,1,1
660002019022703668,29.0,微信,初中,7104.0,9.0,1.0,否,miss,1.0,否,租赁,5000.0,A1,未婚,5010.0,793.0,27.0,0-50,汉族,1.0,男,0.0,海南,50-100,0.0,1,1
660002019021801128,33.0,PC,高中,7105.0,3.0,1.0,否,1.0,1.0,是,自建房,2000.0,A1,已婚有子女,5010.0,842.0,18.0,100-150,汉族,0.0,男,0.0,贵州,5-10,0.0,1,1
660002019030501219,23.0,微信,初中,7103.0,4.0,2.0,否,1.0,1.0,否,租赁,3000.0,A1,未婚,5010.0,951.0,5.0,0-50,汉族,2.0,男,0.0,云南,10-20,0.0,1,1
660002019031500872,46.0,PC,初中,7105.0,9.0,1.0,miss,miss,1.0,否,租赁,6000.0,A1,已婚有子女,5010.0,949.0,15.0,150-200,蒙古族,1.0,男,1.0,新疆,0-5,0.0,1,0
660002019031500138,19.0,微信,初中,7103.0,9.0,1.0,否,1.0,1.0,否,其他,6000.0,A1,未婚,5009.0,949.0,15.0,0-50,汉族,0.0,女,0.0,黑龙江,0-5,0.0,1,0
660002019030503894,22.0,微信,中专,7103.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,5010.0,966.0,5.0,100-150,汉族,1.0,男,0.0,海南,10-20,0.0,1,1
660002019020500334,28.0,微信,初中,5000.0,12.0,1.0,是,1.0,1.0,是,全款,7000.0,A1,未婚,2.0,880.0,5.0,0-100元,汉族,0.0,男,0.0,宁夏,0-5,0.0,1,1
660002019031301122,24.0,PC,初中,7103.0,4.0,1.0,是,1.0,1.0,否,宿舍,3000.0,A1,未婚,5005.0,966.0,13.0,0-50,汉族,0.0,男,0.0,云南,10-20,0.0,1,1
660002019022003882,27.0,微信,初中,4000.0,9.0,2.0,是,1.0,1.0,否,宿舍,4000.0,A1,未婚,16.0,623.0,20.0,150-200,蒙古族,0.0,男,0.0,宁夏,200+,0.0,1,1
660002019020201197,37.0,PC,高中,7103.0,3.0,1.0,是,1.0,1.0,是,自建房,2000.0,A1,已婚有子女,5010.0,842.0,2.0,100-150,黎族,1.0,女,0.0,海南,20-50,0.0,1,1
660002019031103001,43.0,PC,中专,7103.0,4.0,1.0,miss,miss,1.0,是,全款,2000.0,A1,已婚有子女,5010.0,649.0,11.0,50-100,维吾尔族,1.0,男,0.0,新疆,0-5,0.0,1,1
660002019022302695,22.0,PC,初中,7105.0,3.0,1.0,否,1.0,1.0,是,其他,2000.0,A1,未婚,5008.0,842.0,23.0,50-100,土家族,1.0,女,0.0,贵州,20-50,0.0,1,1
660002019021400955,30.0,PC,中专,7104.0,12.0,1.0,是,1.0,1.0,是,自建房,6000.0,A1,未婚,5010.0,757.0,14.0,100-150,壮族,1.0,女,1.0,广西,200+,0.0,1,1
660002019031201790,22.0,PC,中专,7103.0,3.0,1.0,否,miss,1.0,否,宿舍,2000.0,A1,未婚,5010.0,842.0,12.0,50-100,汉族,1.0,男,0.0,新疆,50-100,0.0,1,0
660002019031201619,37.0,PC,初中,4200.0,12.0,1.0,否,1.0,1.0,否,租赁,8000.0,A1,离婚,80.0,1004.0,12.0,101-200元,汉族,0.0,男,1.0,云南,100-200,0.0,1,1
660002019020401324,30.0,微信,高中,6000.0,12.0,1.0,是,1.0,1.0,否,全款,8000.0,A1,已婚有子女,120.0,1004.0,4.0,0-100元,回族,0.0,男,0.0,新疆,200+,0.0,1,1
660002019022402748,44.0,PC,中专,7105.0,3.0,1.0,是,0.0,1.0,否,自建房,2000.0,A1,已婚有子女,5010.0,842.0,24.0,150-200,汉族,1.0,女,0.0,贵州,10-20,0.0,1,1
660002019020302270,29.0,微信,中专,7103.0,9.0,1.0,否,1.0,1.0,否,与父母同住,4000.0,A1,已婚有子女,5010.0,638.0,3.0,50-100,维吾尔族,1.0,女,0.0,新疆,10-20,0.0,1,1
660002019030302859,23.0,PC,初中,3000.0,9.0,1.0,是,1.0,1.0,是,与父母同住,4000.0,A1,未婚,12.0,638.0,3.0,50-100,汉族,0.0,男,1.0,贵州,0-5,0.0,1,1
660002019021402362,28.0,PC,高中,7102.0,4.0,1.0,是,0.0,1.0,是,自建房,2000.0,A1,未婚,5009.0,649.0,14.0,50-100,维吾尔族,1.0,男,0.0,新疆,0-5,0.0,1,1
660002019021301317,32.0,PC,中专,7103.0,3.0,1.0,miss,miss,1.0,是,与父母同住,2000.0,A1,已婚有子女,5009.0,842.0,13.0,50-100,汉族,1.0,男,0.0,海南,0-5,0.0,1,1
660002019030902235,24.0,PC,高中,7105.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,9.0,100-150,汉族,1.0,男,0.0,贵州,20-50,0.0,1,1
660002019020700552,38.0,PC,小学,7103.0,4.0,1.0,miss,miss,1.0,否,租赁,3000.0,A1,已婚有子女,5007.0,966.0,7.0,50-100,汉族,0.0,男,0.0,陕西,0-5,0.0,1,0
660002019022201506,28.0,微信,初中,3000.0,4.0,1.0,是,1.0,1.0,否,与父母同住,3000.0,A1,已婚有子女,34.0,966.0,22.0,50-100,汉族,1.0,女,0.0,贵州,0-5,0.0,1,1
660002019022402897,37.0,PC,初中,3000.0,4.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,12.0,649.0,24.0,101-200元,白族,0.0,女,0.0,贵州,20-50,1.0,1,1
660002019021101015,35.0,微信,高中,7104.0,4.0,1.0,是,miss,1.0,是,与父母同住,3000.0,A1,已婚有子女,5010.0,966.0,11.0,200+,汉族,2.0,男,0.0,海南,5-10,0.0,0,0
660002019031203197,19.0,PC,高中,7103.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,12.0,0-50,汉族,2.0,男,0.0,云南,5-10,0.0,1,1
660002019031001470,22.0,PC,初中,5000.0,4.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,36.0,649.0,10.0,101-200元,汉族,0.0,男,0.0,广西,0-5,0.0,1,1
660002019020500484,32.0,PC,中专,3700.0,12.0,1.0,是,1.0,1.0,否,租赁,4000.0,A1,已婚无子女,84.0,510.0,5.0,150-200,汉族,0.0,男,1.0,山西,0-5,0.0,1,1
660002019022600334,29.0,微信,初中,7103.0,3.0,1.0,是,miss,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,26.0,100-150,汉族,0.0,男,0.0,rare_prov,200+,0.0,1,0
660002019031401230,20.0,微信,大专,7105.0,4.0,1.0,否,0.0,1.0,否,租赁,3000.0,A1,未婚,5010.0,966.0,14.0,150-200,汉族,1.0,女,0.0,黑龙江,0-5,1.0,1,1
660002019031401084,27.0,PC,中专,7103.0,4.0,1.0,否,1.0,1.0,否,租赁,3000.0,A1,未婚,5009.0,966.0,14.0,50-100,汉族,0.0,男,0.0,云南,0-5,0.0,1,1
660002019030101515,29.0,微信,中专,7102.0,4.0,1.0,是,1.0,1.0,否,全款,3000.0,A1,未婚,5010.0,966.0,1.0,50-100,哈萨克族,1.0,女,0.0,新疆,5-10,0.0,1,1
660002019031202377,22.0,PC,高中,7102.0,3.0,1.0,是,1.0,1.0,否,宿舍,2000.0,A1,已婚无子女,5010.0,842.0,12.0,50-100,维吾尔族,1.0,男,0.0,新疆,100-200,0.0,1,1
660002019022001617,25.0,微信,初中,1600.0,4.0,1.0,否,1.0,1.0,否,租赁,3000.0,A1,已婚有子女,66.0,966.0,20.0,0-100元,汉族,0.0,女,0.0,陕西,0-5,0.0,1,1
660002019021702551,33.0,PC,中专,7103.0,9.0,1.0,否,1.0,1.0,否,宿舍,5000.0,A1,未婚,5010.0,793.0,17.0,50-100,汉族,1.0,男,1.0,海南,10-20,0.0,1,1
660002019021301686,51.0,PC,小学,4000.0,12.0,1.0,否,1.0,1.0,否,全款,8000.0,A1,已婚有子女,70.0,1004.0,13.0,50-100,汉族,0.0,女,1.0,四川,0-5,0.0,1,1
660002019031201915,28.0,PC,其他,5000.0,12.0,1.0,否,1.0,1.0,是,与父母同住,8000.0,A1,未婚,36.0,1004.0,12.0,150-200,汉族,0.0,男,1.0,四川,0-5,0.0,1,1
660002019022502297,30.0,PC,高中,7103.0,12.0,1.0,是,miss,1.0,是,与父母同住,6000.0,A1,未婚,5010.0,757.0,25.0,50-100,汉族,0.0,女,1.0,甘肃,0-5,0.0,1,1
660002019020102054,34.0,PC,初中,7104.0,12.0,1.0,否,1.0,1.0,否,全款,8000.0,A1,已婚有子女,5010.0,1004.0,1.0,100-150,蒙古族,1.0,女,1.0,内蒙古,0-5,0.0,1,1
660002019021001319,33.0,PC,初中,7102.0,3.0,1.0,否,1.0,1.0,是,全款,2000.0,A1,已婚有子女,5009.0,842.0,10.0,0-50,回族,0.0,男,0.0,宁夏,0-5,0.0,1,1
660002019020701012,28.0,微信,初中,7103.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5007.0,842.0,7.0,0-50,汉族,1.0,男,0.0,海南,20-50,0.0,1,0
660002019020400720,24.0,PC,中专,7105.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,4.0,200+,汉族,0.0,男,0.0,青海,200+,0.0,1,1
660002019021700109,25.0,微信,初中,7103.0,3.0,1.0,是,miss,1.0,是,与父母同住,2000.0,A1,未婚,5009.0,842.0,17.0,100-150,汉族,1.0,男,0.0,贵州,10-20,0.0,1,1
660002019030502658,31.0,PC,本科,7104.0,9.0,1.0,否,0.0,1.0,是,自建房,6000.0,A1,已婚有子女,5010.0,949.0,5.0,100-150,布依族,0.0,男,1.0,贵州,20-50,0.0,1,1
660002019030300721,45.0,PC,初中,7105.0,12.0,1.0,是,0.0,1.0,否,租赁,4000.0,A1,已婚有子女,5010.0,510.0,3.0,100-150,汉族,0.0,男,1.0,内蒙古,0-5,0.0,1,1
660002019030703463,29.0,PC,中专,7103.0,3.0,1.0,是,1.0,1.0,是,与父母同住,2000.0,A1,未婚,5010.0,842.0,7.0,50-100,哈萨克族,1.0,女,0.0,新疆,0-5,0.0,1,1
660002019030603190,19.0,微信,初中,7104.0,9.0,1.0,是,0.0,1.0,是,与父母同住,4000.0,A1,未婚,5010.0,638.0,6.0,50-100,汉族,0.0,男,0.0,海南,0-5,0.0,1,1
660002019022002171,34.0,PC,高中,7104.0,3.0,1.0,miss,miss,1.0,是,与父母同住,2000.0,A1,已婚有子女,5010.0,842.0,20.0,100-150,土家族,0.0,男,0.0,贵州,0-5,0.0,1,1
660002019021700811,33.0,PC,初中,7000.0,12.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,已婚有子女,60.0,510.0,17.0,101-200元,苗族,0.0,男,1.0,贵州,0-5,0.0,1,1
660002019031501223,31.0,微信,高中,5000.0,4.0,1.0,否,1.0,1.0,是,与父母同住,3000.0,A1,未婚,9.0,966.0,15.0,0-100元,汉族,0.0,男,0.0,海南,0-5,0.0,1,1
660002019022801701,43.0,PC,初中,7104.0,12.0,1.0,miss,miss,1.0,否,宿舍,4000.0,A1,已婚有子女,5009.0,510.0,28.0,100-150,汉族,0.0,男,1.0,贵州,20-50,0.0,1,1
660002019030700923,30.0,PC,初中,7105.0,4.0,1.0,是,1.0,1.0,是,全款,3000.0,A1,已婚有子女,5010.0,966.0,7.0,50-100,回族,2.0,男,0.0,新疆,5-10,1.0,1,1
660002019022701882,30.0,PC,初中,5000.0,9.0,1.0,否,1.0,1.0,否,宿舍,6000.0,A1,已婚有子女,36.0,949.0,27.0,101-200元,汉族,0.0,男,1.0,陕西,200+,0.0,1,1
660002019031201919,46.0,PC,初中,7103.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,已婚有子女,6.0,966.0,12.0,200+,汉族,0.0,男,0.0,贵州,20-50,0.0,1,0
660002019021900655,34.0,微信,初中,3300.0,9.0,1.0,否,1.0,1.0,否,全款,5000.0,A1,已婚有子女,36.0,793.0,19.0,0-100元,汉族,0.0,女,0.0,内蒙古,200+,0.0,1,0
660002019021100441,24.0,PC,大专,4600.0,3.0,1.0,否,1.0,1.0,否,与父母同住,2000.0,A1,未婚,12.0,842.0,11.0,200+,汉族,0.0,男,0.0,甘肃,200+,0.0,1,1
660002019021300853,26.0,PC,初中,7103.0,3.0,1.0,是,1.0,1.0,是,自建房,2000.0,A1,未婚,5010.0,842.0,13.0,50-100,回族,1.0,男,0.0,新疆,200+,0.0,1,1
660002019022501046,25.0,PC,初中,2600.0,12.0,1.0,否,1.0,1.0,否,宿舍,4000.0,A1,未婚,2.0,510.0,25.0,0-100元,汉族,0.0,男,1.0,贵州,0-5,0.0,1,1
660002019031102429,33.0,PC,本科,7104.0,9.0,1.0,否,0.0,1.0,否,全款,6000.0,A1,已婚有子女,5010.0,949.0,11.0,50-100,汉族,1.0,女,1.0,新疆,50-100,0.0,1,1
